label,region,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,elevation,TI_center_median_3x3,TI_surrounding_mean,Delta_TI,Local_TI_zscore,thermal_rank_score,morphology_score,score_TI_absolute,score_Delta_TI_positive,score_TI_zscore,score_type_mission,score_priority,score_geometry,mission_candidate_score,thermal_interpretation,mission_relevance,Comment
APC094,Ascraeus / North Tharsis,259.3536,24.76974,APC,0,350,128.0,2195.8327341688705,114.21510314941406,111.78946621570525,2.42563693370883,0.1621526176383899,0.5135416666666667,4.4,0.3506944444444444,0.7083333333333334,0.6284722222222222,0.9,1.0,0.9681972789115647,0.6908475056689342,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,Tractus3
CC0223,Arsia / South Tharsis,234.3142,-11.47247,sky,1,,,6107.625429280364,115.14253997802734,109.96709758103496,5.175442396992381,0.919042708909619,0.6267361111111112,4.6,0.3680555555555556,0.8506944444444444,0.9375,1.0,0.6666666666666667,0.27814625850340136,0.6897937925170068,Thermally average but morphologically relevant,direct skylight/access candidate,inflated flow skylight candidate --
CC0345,Pavonis / Central Tharsis,235.9785,-1.46143,sky,1,,,4146.314552203746,129.52557373046875,127.09291338037562,2.43266035009313,0.3941461967464369,0.6621527777777778,4.6,0.5902777777777778,0.7118055555555556,0.7673611111111112,1.0,0.6666666666666667,0.27814625850340136,0.6851062925170068,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0780,Pavonis / Central Tharsis,236.0627,-3.00909,sky,0,,,4509.380278188093,121.26925659179688,118.961721670748,2.3075349210488696,0.3847803321934152,0.5975694444444444,5.0,0.4722222222222222,0.6979166666666666,0.7604166666666666,1.0,1.0,0.27814625850340136,0.6844118480725623,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
APC130,Elysium / Cerberus,122.0461,21.52222,APC,1,110,41.0,-3801.719962321591,151.9966278076172,151.33065863329955,0.6659691743176381,0.0348218225481925,0.6493055555555556,4.0,0.7361111111111112,0.5763888888888888,0.5416666666666666,0.9,0.6666666666666667,0.6946428571428571,0.6805059523809525,Thermally average but morphologically relevant,large collapse/cavity candidate,collapse pit kinda like an APC
CC0844,Ascraeus / North Tharsis,249.4981,23.26611,lat,0,,,2961.038242340695,83.53443908691406,64.33332049886786,19.2011185880462,2.5473959327583087,0.5572916666666667,3.8,0.14930555555555555,0.9444444444444444,0.9965277777777778,0.85,1.0,0.27814625850340136,0.6782312925170068,Moderate positive local thermal anomaly,possible lateral access; positive thermal anomaly,Pit wall lateral candidate near Olympica Fossae
APC111,Elysium / Cerberus,142.1093,29.26669,APC,1,160,55.0,-221.77781927783343,88.62703704833984,83.32184546884864,5.305191579491208,0.6697991502722273,0.5288194444444444,4.0,0.1909722222222222,0.8541666666666666,0.8854166666666666,0.9,0.6666666666666667,0.8041666666666667,0.6761805555555556,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure,near Elysium ~160m
CC0278,Pavonis / Central Tharsis,250.1003,-0.28812,sky,1,,,5873.214461556849,151.50669860839844,150.43217772666853,1.07452088172991,0.1481720050694313,0.6736111111111112,4.6,0.7291666666666666,0.6180555555555556,0.6180555555555556,1.0,0.6666666666666667,0.27814625850340136,0.6739951814058956,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0776,Pavonis / Central Tharsis,236.0749,-3.0733,sky,0,,,4545.256094899753,123.51459503173828,121.8254921653054,1.68910286643289,0.2652376716851055,0.5892361111111111,5.0,0.5138888888888888,0.6493055555555556,0.6875,1.0,1.0,0.27814625850340136,0.6717382369614512,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0777,Pavonis / Central Tharsis,236.0728,-3.0528,sky,0,,,4540.051837367016,122.55889892578124,120.80154082429932,1.757358101481941,0.26938217347298,0.5840277777777778,5.0,0.5,0.6527777777777778,0.6909722222222222,1.0,1.0,0.27814625850340136,0.6696549036281179,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0778,Pavonis / Central Tharsis,236.0729,-3.04926,sky,0,,,4538.574150329942,122.36329650878906,120.6050854628335,1.7582110459555622,0.2756204412740174,0.5822916666666667,5.0,0.4930555555555556,0.65625,0.6944444444444444,1.0,1.0,0.27814625850340136,0.6693076814058957,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
APC124,Arsia / South Tharsis,234.8862,-14.66162,APC,1,250,72.0,6083.413135380588,136.47264099121094,136.0727303501733,0.3999106410376498,0.054994114288455,0.5913194444444445,4.0,0.6319444444444444,0.5520833333333334,0.5486111111111112,0.9,0.6666666666666667,0.8902210884353743,0.6689873866213152,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure,APC
APC073,Arsia / South Tharsis,245.89,-16.33,APC,0,150,50.0,6285.005343999995,194.595703125,196.0199860723733,-1.4242829473733138,-0.1507344013902395,0.6513888888888889,4.4,0.8645833333333334,0.2638888888888889,0.4652777777777778,0.9,1.0,0.7863095238095239,0.6655406746031747,High absolute thermal inertia,large collapse/cavity candidate; large aperture/structure,APC
CC0349,Pavonis / Central Tharsis,236.5813,-0.4447,sky,1,,,4296.904883486912,144.0098114013672,142.65110715230307,1.358704249064118,0.2044938630426588,0.6479166666666666,4.6,0.6666666666666666,0.625,0.6354166666666666,1.0,0.6666666666666667,0.27814625850340136,0.6627104591836734,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0228,Pavonis / Central Tharsis,236.2019,-3.25931,sky,1,,,4615.827636222175,126.14370727539062,124.12961233505096,2.0140949403396746,0.3175039935629741,0.6256944444444444,4.6,0.5555555555555556,0.6805555555555556,0.71875,1.0,0.6666666666666667,0.27814625850340136,0.6613215702947846,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
APC132,Pavonis / Central Tharsis,242.42,-4.28,APC,0,130,20.0,8280.270623999946,106.62028503417967,104.36610983517836,2.254175199001324,0.3529587374031764,0.4982638888888888,4.4,0.2847222222222222,0.6909722222222222,0.7430555555555556,0.9,1.0,0.6988945578231294,0.6602714002267575,Thermally average but morphologically relevant,large collapse/cavity candidate,APC - Shallow or filled-in? Possible rim overhang
APC032,Pavonis / Central Tharsis,242.246,-2.71902,APC,1,70,38.0,7198.025614904468,87.7093276977539,82.98469302630184,4.7246346714520655,0.6834991799790505,0.5197916666666667,4.0,0.1840277777777778,0.8333333333333334,0.8888888888888888,0.9,0.6666666666666667,0.6351190476190476,0.6528521825396825,Thermally average but morphologically relevant,large collapse/cavity candidate,Small APC - dark interior with sharp edge.
CC0797,Pavonis / Central Tharsis,236.1465,-3.18884,sky,1,,,4586.0846088042135,125.72473907470705,123.933676652234,1.7910624224730185,0.286602975042206,0.6098958333333334,4.6,0.5399305555555556,0.6631944444444444,0.7048611111111112,1.0,0.6666666666666667,0.27814625850340136,0.6509917091836734,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0300,Pavonis / Central Tharsis,236.2094,-1.47205,sky,1,,,4223.7916780913465,82.15185546875,72.04460739396576,10.107248074784238,1.4999157105937246,0.5340277777777778,4.6,0.1388888888888889,0.9027777777777778,0.96875,1.0,0.6666666666666667,0.27814625850340136,0.6502104591836735,Moderate positive local thermal anomaly,direct skylight/access candidate; positive thermal anomaly,Skylight
APC077,Arsia / South Tharsis,237.252,-13.07,APC,1,165,71.0,9960.303558912085,123.57933044433594,122.83637409017544,0.7429563541604978,0.0860137001107765,0.5510416666666668,4.0,0.5173611111111112,0.5833333333333334,0.5868055555555556,0.9,0.6666666666666667,0.8379251700680272,0.6486536281179138,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure,APC
APC041,Pavonis / Central Tharsis,239.3748,-1.02046,APC,1,90,57.0,5266.8744780587085,228.95970153808597,229.33027149290348,-0.3705699548175403,-0.0417025261901886,0.7107638888888889,4.0,0.9201388888888888,0.2638888888888889,0.5034722222222222,0.9,0.6666666666666667,0.7161564625850341,0.6448100907029477,High absolute thermal inertia,large collapse/cavity candidate,"APC, 85m, 52deep"
APC062,Arsia / South Tharsis,236.51,-17.21,APC,1,130,85.0,5610.332096000008,121.98778533935548,121.18363551900843,0.8041498203470212,0.091245775156513,0.5392361111111111,4.0,0.4861111111111111,0.59375,0.5902777777777778,0.9,0.6666666666666667,0.8458333333333334,0.6447569444444445,Thermally average but morphologically relevant,large collapse/cavity candidate; deep candidate,APC nochain AA 150m
CC0229,Pavonis / Central Tharsis,236.2041,-3.26335,sky,1,,,4618.726648635888,126.1009521484375,124.4611012429902,1.6398509054472896,0.2603435295511523,0.6006944444444444,4.6,0.5486111111111112,0.6388888888888888,0.6736111111111112,1.0,0.6666666666666667,0.27814625850340136,0.6423979591836735,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0865,Kasei / NW,289.3141,38.11926,pit,0,,,515.3294220438895,126.72943878173828,124.88411817325888,1.845320608479412,0.1616709030157188,0.6065972222222222,3.8,0.5590277777777778,0.6736111111111112,0.625,0.75,1.0,0.27814625850340136,0.6422243480725622,Thermally average but morphologically relevant,candidate retained by combined score,Deep dark small pit
CC0798,Pavonis / Central Tharsis,236.1458,-3.18738,sky,1,,,4585.507188096894,125.72473907470705,124.06860371470852,1.6561353599985011,0.2606948398403854,0.5980902777777779,4.6,0.5399305555555556,0.6423611111111112,0.6770833333333334,1.0,0.6666666666666667,0.27814625850340136,0.6416167091836734,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
APC081,Arsia / South Tharsis,238.1161,-18.901,APC,1,185,112.0,5284.435720029117,263.8220520019531,273.8660669808436,-10.04401497889046,-0.4256268697601776,0.5697916666666667,4.0,0.9513888888888888,0.2638888888888889,0.2777777777777778,0.9,0.6666666666666667,0.920578231292517,0.6392106009070295,High absolute thermal inertia,large collapse/cavity candidate; large aperture/structure; deep candidate,APC dark nochain
CC0307,Pavonis / Central Tharsis,236.4423,-1.39038,sky,0,,,4293.121107918255,84.24224853515625,80.63044907027222,3.6117994648840295,0.4801637574051918,0.4812499999999999,5.0,0.1597222222222222,0.7986111111111112,0.8090277777777778,1.0,1.0,0.27814625850340136,0.6387521258503401,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
APC040,Arsia / South Tharsis,238.8126,-19.40198,APC,1,90,82.0,5154.3903434748345,212.65396118164065,215.98893916325935,-3.3349779816187493,-0.17145698368812,0.6256944444444444,4.0,0.8923611111111112,0.2638888888888889,0.4444444444444444,0.9,0.6666666666666667,0.7681972789115646,0.6342155612244897,High absolute thermal inertia,large collapse/cavity candidate; deep candidate,"Hourglass -- merged APCs? 185 long,22 m narrowest"
APC045,Pavonis / Central Tharsis,237.8282,-2.04173,APC,0,95,67.0,4971.375411079701,79.01644134521484,76.38993410309557,2.626507242119274,0.4037798891200416,0.4256944444444444,4.4,0.1076388888888889,0.7256944444444444,0.7708333333333334,0.9,1.0,0.7398809523809524,0.6329464285714286,Thermally average but morphologically relevant,large collapse/cavity candidate,Probably Type I
APC010,Pavonis / Central Tharsis,241.3897,-2.71338,APC,1,45,30.0,7119.52897428515,133.34262084960938,132.97962647897225,0.362994370637125,0.0566607867951058,0.5784722222222222,4.0,0.6076388888888888,0.5451388888888888,0.5555555555555556,0.9,0.6666666666666667,0.5806122448979593,0.6312556689342402,Thermally average but morphologically relevant,large collapse/cavity candidate,"APC, deep ~45m"
CC0465,Pavonis / Central Tharsis,238.2277,-2.20355,sky,1,,,5259.0211070116,145.33009338378906,145.10118889086175,0.2289044929273131,0.0319565610963779,0.609375,4.6,0.6805555555555556,0.5381944444444444,0.5381944444444444,1.0,0.6666666666666667,0.27814625850340136,0.6298979591836734,Thermally average but morphologically relevant,direct skylight/access candidate,skylight with no visible tube
APC102,Arsia / South Tharsis,239.4213,-13.68152,APC,1,375,103.0,9725.125872747669,100.79678344726562,98.49676874591044,2.300014701355181,0.1639403220888844,0.4614583333333333,4.0,0.2534722222222222,0.6944444444444444,0.6319444444444444,0.9,0.6666666666666667,0.9636904761904763,0.6298065476190476,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,"Very large type III - Upper cliffs, sloped lower walls."
CC0930,Pavonis / Central Tharsis,242.9604,-0.27606,sky,1,,,6412.27493938701,106.81705474853516,103.42967780912764,3.3873769394075026,0.3807464291105731,0.5309027777777777,4.6,0.2881944444444444,0.7847222222222222,0.7569444444444444,1.0,0.6666666666666667,0.27814625850340136,0.6262521258503401,Thermally average but morphologically relevant,direct skylight/access candidate,"pair of 60-m pits in flow, 1km apart"
CC0754,Pavonis / Central Tharsis,234.7678,-2.49548,sky,1,,,3992.6220976009154,111.52513885498048,108.5078893655077,3.017249489472775,0.3312020769970246,0.5368055555555555,4.6,0.3298611111111111,0.7534722222222222,0.7291666666666666,1.0,0.6666666666666667,0.27814625850340136,0.62468962585034,Thermally average but morphologically relevant,direct skylight/access candidate,"channel tube intersection, bridge?"
CC0802,Pavonis / Central Tharsis,236.1231,-3.15637,sky,1,,,4564.819870269137,125.0968780517578,124.06680076290864,1.030077288849185,0.1564557586435775,0.575,4.6,0.5347222222222222,0.6111111111111112,0.6215277777777778,1.0,0.6666666666666667,0.27814625850340136,0.6241687925170069,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0403,Pavonis / Central Tharsis,235.1892,-3.13107,sky,1,,,4227.177953051297,99.3783950805664,96.04036710077663,3.338027979789757,0.5120165894091883,0.5170138888888889,4.6,0.24305555555555555,0.7743055555555556,0.8159722222222222,1.0,0.6666666666666667,0.27814625850340136,0.6212174036281178,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0324,Pavonis / Central Tharsis,236.741,-0.4765,sky,1,,,4312.961520276891,142.35789489746094,142.28905028526228,0.0688446121986601,0.0105217784215146,0.59375,4.6,0.6597222222222222,0.5277777777777778,0.5277777777777778,1.0,0.6666666666666667,0.27814625850340136,0.6205229591836734,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0464,Pavonis / Central Tharsis,237.8108,-2.43874,sky,1,,,5107.816303160974,79.0475845336914,74.10454076388066,4.943043769810743,0.7707877529355899,0.4913194444444444,4.6,0.1111111111111111,0.84375,0.9131944444444444,1.0,0.6666666666666667,0.27814625850340136,0.6201757369614512,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
APC063,Arsia / South Tharsis,236.51,-13.96,APC,1,125,39.0,8645.917440000083,87.72077941894531,84.7727454342826,2.9480339846627146,0.3804704600958828,0.4684027777777778,4.0,0.1875,0.7465277777777778,0.7534722222222222,0.9,0.6666666666666667,0.7182823129251701,0.6200226757369615,Thermally average but morphologically relevant,large collapse/cavity candidate,APC nochain
APC042,Pavonis / Central Tharsis,239.54,-1.31,APC,1,90,100.0,5588.086079999996,106.95793151855467,105.19510365495778,1.762827863596911,0.2525403011290001,0.4777777777777777,4.0,0.2916666666666667,0.6597222222222222,0.6701388888888888,0.9,0.6666666666666667,0.7972789115646259,0.6197626133786849,Thermally average but morphologically relevant,large collapse/cavity candidate; deep candidate,"deep, nochain, 109m"
CC0221,Arsia / South Tharsis,239.6554,-11.51587,sky,0,,,11526.07097894334,116.8080825805664,115.97645458388408,0.8316279966823146,0.1439097789963987,0.4982638888888889,5.0,0.3923611111111111,0.5972222222222222,0.6145833333333334,1.0,1.0,0.27814625850340136,0.6173979591836735,Thermally average but morphologically relevant,direct skylight/access candidate,skylight off Arsia south flank
CC0727,Kasei / NW,276.3057,44.09782,lat,0,,,1157.6978052195698,478.8370361328125,512.4493288239245,-33.612292691111975,-0.3292890159748258,0.5663194444444445,3.8,0.9861111111111112,0.2638888888888889,0.3298611111111111,0.85,1.0,0.27814625850340136,0.6172937925170068,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,Cliff wall lateral tube candidate
CC0462,Pavonis / Central Tharsis,234.3457,0.06494,sky,1,,,3469.7348202142325,115.53166198730467,113.3102811498674,2.2213808374372803,0.2923556093806929,0.5354166666666667,4.6,0.375,0.6875,0.7083333333333334,1.0,0.6666666666666667,0.27814625850340136,0.6163562925170067,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0394,Pavonis / Central Tharsis,234.8965,-0.30908,sky,1,,,3740.3144684624376,93.43999481201172,90.3014149585557,3.1385798534560223,0.523834566433477,0.5055555555555555,4.6,0.21875,0.7673611111111112,0.8298611111111112,1.0,0.6666666666666667,0.27814625850340136,0.6154882369614513,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0725,Elysium / Cerberus,161.1184,9.6161,lat,0,,,-3020.803277597778,282.394287109375,312.74945292488894,-30.355165815513946,-0.2803129540082589,0.5618055555555556,3.8,0.9583333333333334,0.2638888888888889,0.3611111111111111,0.85,1.0,0.27814625850340136,0.6150368480725623,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,Cliff wall lateral tube candidate
CC0799,Pavonis / Central Tharsis,236.1454,-3.18506,sky,1,,,4584.751179265574,124.8522491455078,124.09837564153705,0.7538735039707802,0.119322618640237,0.5618055555555554,4.6,0.5295138888888888,0.5885416666666666,0.6024305555555556,1.0,0.6666666666666667,0.27814625850340136,0.6143597647392289,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0800,Pavonis / Central Tharsis,236.1448,-3.18359,sky,1,,,4584.073096991634,124.8522491455078,124.09837564153705,0.7538735039707802,0.119322618640237,0.5618055555555554,4.6,0.5295138888888888,0.5885416666666666,0.6024305555555556,1.0,0.6666666666666667,0.27814625850340136,0.6143597647392289,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0481,Pavonis / Central Tharsis,241.8877,-2.27881,sky,0,,,6995.869033556799,118.48287200927734,117.84969518642232,0.6331768228550203,0.0854602616110638,0.496875,5.0,0.4166666666666667,0.5729166666666666,0.5833333333333334,1.0,1.0,0.27814625850340136,0.6127104591836734,Thermally average but morphologically relevant,direct skylight/access candidate,Large fracture skylight
CC0901,Other,39.1812,26.27903,pit,0,,,-2140.7793053349774,136.33529663085938,136.20758342421817,0.1277132066412036,0.0141383881110213,0.5809027777777778,3.8,0.6284722222222222,0.5347222222222222,0.53125,0.75,1.0,0.27814625850340136,0.6108007369614512,Thermally average but morphologically relevant,candidate retained by combined score,Candidate region for sublimation caves in past or present ice flows
CC0791,Pavonis / Central Tharsis,235.9623,-2.85175,sky,0,,,4446.215376995204,119.09990692138672,118.67130031007709,0.4286066113096325,0.0669090489525008,0.4972222222222222,5.0,0.4340277777777778,0.5590277777777778,0.5625,1.0,1.0,0.27814625850340136,0.6104535147392289,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0794,Pavonis / Central Tharsis,236.1744,-3.21838,sky,1,,,4598.005876125818,123.86994171142578,123.17811911354964,0.6918225978761399,0.1091920139483849,0.5538194444444445,4.6,0.5208333333333334,0.5798611111111112,0.5972222222222222,1.0,0.6666666666666667,0.27814625850340136,0.6092382369614513,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0434,Pavonis / Central Tharsis,234.202,-0.10547,sky,1,,,3475.516225929465,63.32476043701172,58.44861512553411,4.876145311477607,0.8685450474996709,0.4635416666666667,4.6,0.052083333333333336,0.8402777777777778,0.9270833333333334,1.0,0.6666666666666667,0.27814625850340136,0.6066340702947846,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0305,Pavonis / Central Tharsis,236.4304,-1.38672,sky,0,,,4291.38103348613,83.68982696533203,81.14089740727485,2.548929558057182,0.3336735932207649,0.4395833333333333,5.0,0.1527777777777778,0.7222222222222222,0.7326388888888888,1.0,1.0,0.27814625850340136,0.6064604591836734,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0716,Elysium / Cerberus,161.1048,9.65024,lat,0,,,-2767.7879849696105,244.19332885742188,270.51181659634267,-26.318487738920798,-0.3122926856339827,0.5465277777777778,3.8,0.9305555555555556,0.2638888888888889,0.34375,0.85,1.0,0.27814625850340136,0.6054882369614513,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,cliff wall fracture intersect
APC061,Arsia / South Tharsis,240.9015,-7.17221,APC,0,119,55.0,12331.8017115082,134.23428344726562,134.72771716519236,-0.4934337179267345,-0.0479772280984508,0.5510416666666667,4.4,0.6145833333333334,0.2638888888888889,0.4895833333333333,0.9,1.0,0.7602040816326531,0.6040759637188209,Thermally average but morphologically relevant,large collapse/cavity candidate,APC nochain
APC078,Arsia / South Tharsis,237.558,-14.507,APC,1,185,88.0,8535.851864765395,168.25479125976562,173.31646036218714,-5.061669102421519,-0.3514700273699606,0.5274305555555555,4.0,0.7951388888888888,0.2638888888888889,0.3159722222222222,0.9,0.6666666666666667,0.8976190476190478,0.6035813492063492,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,APC
CC0476,Arsia / South Tharsis,242.3015,-17.15987,sky,1,,,6348.595847296966,202.3039093017578,203.220167269209,-0.9162579674512016,-0.0802003218866964,0.6729166666666667,4.6,0.875,0.2638888888888889,0.4791666666666667,1.0,0.6666666666666667,0.27814625850340136,0.601078514739229,High absolute thermal inertia,direct skylight/access candidate,skylight
CC0281,Pavonis / Central Tharsis,259.4139,3.17889,sky,1,,,4509.503227245932,177.25619506835938,177.443294589367,-0.1870995210076103,-0.0249828151584573,0.6788194444444444,4.6,0.8402777777777778,0.2638888888888889,0.5173611111111112,1.0,0.6666666666666667,0.27814625850340136,0.5981271258503401,High absolute thermal inertia,direct skylight/access candidate,Deep hole in channel
CC0011,Elysium / Cerberus,122.3054,21.50098,pit,0,,,-3805.974900283408,502.0940856933594,533.7083133992924,-31.61422770593299,-0.408468489289652,0.5635416666666667,3.8,0.9930555555555556,0.2638888888888889,0.2881944444444444,0.75,1.0,0.27814625850340136,0.5977799036281178,Negative local thermal anomaly / possible shadow or low-inertia material,candidate retained by combined score,large deep Hephaestus pit
APC039,Pavonis / Central Tharsis,255.6328,7.1543,APC,1,80,71.0,6179.396128542213,197.10142517089844,204.9970653167936,-7.895640145895157,-0.4393903962954358,0.5350694444444445,4.0,0.8680555555555556,0.2638888888888889,0.2604166666666667,0.9,0.6666666666666667,0.7322278911564626,0.5969380668934241,High absolute thermal inertia,large collapse/cavity candidate,APC
APC138,Arsia / South Tharsis,235.9404,-18.64916,APC,1,135,65.0,4637.3557538838,155.2508087158203,159.71069735388966,-4.459888638069344,-0.2326942226780437,0.5291666666666667,4.0,0.7534722222222222,0.2638888888888889,0.3923611111111111,0.9,0.6666666666666667,0.8029761904761905,0.5951587301587302,Thermally average but morphologically relevant,large collapse/cavity candidate,"APC, dark, 135x90"
APC072,Arsia / South Tharsis,240.32,-7.84,APC,1,170,72.0,15577.813919999637,257.2347106933594,294.5446600994277,-37.30994940606831,-1.1609937886682733,0.482986111111111,4.0,0.9409722222222222,0.2638888888888889,0.03125,0.9,0.6666666666666667,0.8471938775510205,0.5922888321995465,Negative local thermal anomaly / possible shadow or low-inertia material,large collapse/cavity candidate; large aperture/structure,APC
CC0713,Elysium / Cerberus,161.1316,9.61115,lat,0,,,-2976.493428345508,235.93736267089844,284.08106246460164,-48.143699793703206,-0.4322931168867177,0.51875,3.8,0.9236111111111112,0.2638888888888889,0.2638888888888889,0.85,1.0,0.27814625850340136,0.5917729591836735,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,Large lateral overhang
APC025,Pavonis / Central Tharsis,250.1067,4.13696,APC,1,60,88.0,5096.021170347309,194.22950744628903,198.2642164519339,-4.034709005644828,-0.5035272104803413,0.5597222222222222,4.0,0.8611111111111112,0.2638888888888889,0.22916666666666666,0.9,0.6666666666666667,0.74421768707483,0.5917134353741497,High absolute thermal inertia,large collapse/cavity candidate; deep candidate,APC -- Deep d/D > 1.4
APC017,Arsia / South Tharsis,243.372,-5.88489,APC,1,55,33.0,8819.19053829606,164.9600830078125,166.13222643662783,-1.1721434288153318,-0.1751197746916303,0.6121527777777778,4.0,0.7847222222222222,0.2638888888888889,0.4375,0.9,0.6666666666666667,0.5965136054421769,0.5890958049886622,Thermally average but morphologically relevant,large collapse/cavity candidate,APC deep
CC0463,Pavonis / Central Tharsis,234.3471,0.06494,sky,1,,,3470.2342366918406,114.89751434326172,113.2629179713702,1.6345963718915186,0.2143860460443259,0.4972222222222222,4.6,0.3576388888888889,0.6354166666666666,0.6388888888888888,1.0,0.6666666666666667,0.27814625850340136,0.588578514739229,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0724,Elysium / Cerberus,161.117,9.61935,lat,0,,,-3014.2854723949795,258.9205017089844,319.04153136693265,-60.12102965794827,-0.5428828826578923,0.515625,3.8,0.9444444444444444,0.2638888888888889,0.2013888888888889,0.85,1.0,0.27814625850340136,0.5876062925170068,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,cliff wall fracture intersect
APC048,Arsia / South Tharsis,245.75,-15.85,APC,1,110,102.0,6382.000000000028,151.3993682861328,153.3106441947346,-1.9112759086017943,-0.2753396844442178,0.5479166666666666,4.0,0.7256944444444444,0.2638888888888889,0.3680555555555556,0.9,0.6666666666666667,0.8293367346938776,0.5872045068027211,Thermally average but morphologically relevant,large collapse/cavity candidate; deep candidate,APC
CC0271,Arsia / South Tharsis,248.0475,-8.22235,sky,1,,,7073.879486645192,120.76991271972656,120.29291332129276,0.4769993984338043,0.0805630082440396,0.5140625,4.6,0.4600694444444444,0.5625,0.5763888888888888,1.0,0.6666666666666667,0.27814625850340136,0.5865819869614511,Thermally average but morphologically relevant,direct skylight/access candidate,Tube skylight pair
APC135,Pavonis / Central Tharsis,234.7219,-2.3743,APC,1,110,53.0,3945.684230877678,111.9285888671875,111.3450924972894,0.5834963698981142,0.0768787935434887,0.4520833333333333,4.0,0.3368055555555556,0.5659722222222222,0.5694444444444444,0.9,0.6666666666666667,0.736734693877551,0.5864512471655329,Thermally average but morphologically relevant,large collapse/cavity candidate,APC 110x80
CC0722,Elysium / Cerberus,161.12,9.61913,lat,0,,,-2997.7841412647576,250.3697204589844,313.0003380630956,-62.6306176041112,-0.5477981043962716,0.509548611111111,3.8,0.9357638888888888,0.2638888888888889,0.19791666666666666,0.85,1.0,0.27814625850340136,0.5849153202947845,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,cliff wall fracture intersect
APC047,Arsia / South Tharsis,237.5336,-14.5343,APC,1,125,52.0,8495.284706526985,169.01565551757812,175.89067289564343,-6.8750173780653085,-0.4291308650632965,0.5076388888888889,4.0,0.7986111111111112,0.2638888888888889,0.2708333333333333,0.9,0.6666666666666667,0.76343537414966,0.5842602040816327,Thermally average but morphologically relevant,large collapse/cavity candidate,APC in chain
CC0302,Pavonis / Central Tharsis,236.2322,-1.47644,sky,1,,,4233.6097915483415,74.59701538085938,71.21148066543506,3.3855347154243134,0.4867718628969674,0.4402777777777777,4.6,0.08680555555555555,0.78125,0.8125,1.0,0.6666666666666667,0.27814625850340136,0.5833701814058957,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0270,Arsia / South Tharsis,248.0475,-8.22035,sky,1,,,7073.250957500058,120.76991271972656,120.34567974874066,0.4242329709858978,0.0708225893359098,0.5098958333333333,4.6,0.4600694444444444,0.5555555555555556,0.5659722222222222,1.0,0.6666666666666667,0.27814625850340136,0.5832833758503401,Thermally average but morphologically relevant,direct skylight/access candidate,Tube skylight pair
CC0723,Elysium / Cerberus,161.1192,9.6189,lat,0,,,-3004.2163733329826,250.3697204589844,316.0839250031545,-65.71420454417012,-0.583719696633728,0.5043402777777778,3.8,0.9357638888888888,0.2638888888888889,0.17708333333333334,0.85,1.0,0.27814625850340136,0.5817903202947845,Negative local thermal anomaly / possible shadow or low-inertia material,possible lateral access,cliff wall fracture intersect
